throttle,steering,speed,points,position,direction
1.0,0.0,79.41414642333984,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10991.769978930344, 'y': 34020.84791873346, 'z': 31.726871051442743}","{'x': -0.7299220020317969, 'y': 0.6834145914190224, 'z': 0.012584402467525412}"
1.0,0.0,79.63336181640625,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10978.128952717752, 'y': 34033.330667748865, 'z': 31.72946803020435}","{'x': -0.7276616826019464, 'y': 0.6858183725773053, 'z': 0.01271359541282337}"
1.0,0.0,79.8529052734375,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10964.473058038666, 'y': 34045.87357757771, 'z': 31.731805377045575}","{'x': -0.7256233234917091, 'y': 0.6879723840737614, 'z': 0.012837100790795034}"
1.0,0.0,80.07267761230469,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10950.801303856777, 'y': 34058.47490926501, 'z': 31.733869489533042}","{'x': -0.7238027188464677, 'y': 0.6898854062956953, 'z': 0.01295184815716775}"
1.0,0.0,80.29264068603516,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10937.113126051398, 'y': 34071.1334087493, 'z': 31.735656511934273}","{'x': -0.7221903990983871, 'y': 0.6915710974816871, 'z': 0.013055442469999729}"
1.0,0.0,80.51280212402344,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10923.40784992371, 'y': 34083.84873219519, 'z': 31.737171425077648}","{'x': -0.7207722995117203, 'y': 0.6930472353625793, 'z': 0.013146171034686708}"
1.0,0.0,80.73319244384766,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10909.685824854963, 'y': 34096.62034536017, 'z': 31.73842637350981}","{'x': -0.7195305096639673, 'y': 0.6943349330787043, 'z': 0.013222948585797667}"
1.0,0.0,80.95381164550781,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10895.947091700718, 'y': 34109.44873606737, 'z': 31.7394394382461}","{'x': -0.7184436910814296, 'y': 0.695458240983993, 'z': 0.013285247184099992}"
1.0,0.0,81.17466735839844,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10882.192332944902, 'y': 34122.33380174507, 'z': 31.740233462342452}","{'x': -0.7174906627766029, 'y': 0.6964405035237405, 'z': 0.013333187165556239}"
1.0,0.0,81.39569854736328,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10868.421383975336, 'y': 34135.27560641083, 'z': 31.740834918626575}","{'x': -0.716653275932811, 'y': 0.6973015062030351, 'z': 0.013367555563738882}"
1.0,0.0,81.61689758300781,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10854.623712141818, 'y': 34148.283541186414, 'z': 31.741274163977003}","{'x': -0.7159155343640053, 'y': 0.6980584982304429, 'z': 0.013389574472709111}"
1.0,0.0,81.83837890625,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10840.81921217268, 'y': 34161.33789368142, 'z': 31.74157606617412}","{'x': -0.7152651504370646, 'y': 0.6987246852092549, 'z': 0.013400703320012017}"
1.0,0.0,82.05979919433594,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10826.997356313068, 'y': 34174.447399147626, 'z': 31.74176734961558}","{'x': -0.7146901935321401, 'y': 0.6993127332921306, 'z': 0.013402549178495263}"
1.0,0.0,82.28128051757812,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10813.157106207216, 'y': 34187.61166659017, 'z': 31.741872462514472}","{'x': -0.7141808681425654, 'y': 0.6998329912174791, 'z': 0.013396715370862913}"
1.0,0.0,82.50279998779297,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10799.298027140765, 'y': 34200.82960813417, 'z': 31.74191328101695}","{'x': -0.7137287791039673, 'y': 0.7002942799158227, 'z': 0.013384744896335617}"
0.0,0.0,82.72431945800781,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10785.418978016902, 'y': 34214.1007357296, 'z': 31.74190898757459}","{'x': -0.7133266821092308, 'y': 0.700704173906682, 'z': 0.013368068700876718}"
0.0,0.0,82.94583129882812,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10771.526867816889, 'y': 34227.416635805756, 'z': 31.741600256910083}","{'x': -0.7129681950613025, 'y': 0.7010700551411385, 'z': 0.013309042618838897}"
0.0,0.0,83.12995910644531,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10757.6275491227, 'y': 34240.769924141845, 'z': 31.740845618407548}","{'x': -0.7126478540717021, 'y': 0.7013980404821695, 'z': 0.01318426694100612}"
0.0,0.0,83.28001403808594,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10743.72559350659, 'y': 34254.154483645296, 'z': 31.73959181696555}","{'x': -0.712360957088396, 'y': 0.7016931948091287, 'z': 0.012981801672496872}"
0.0,0.0,83.39926147460938,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10729.824891956507, 'y': 34267.564902898586, 'z': 31.73784904593296}","{'x': -0.7121034514383615, 'y': 0.7019596975808245, 'z': 0.012698717329401173}"
0.0,0.0,83.49099731445312,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10715.928570835844, 'y': 34280.99656739876, 'z': 31.73567029083401}","{'x': -0.7118718294938795, 'y': 0.7022010029395265, 'z': 0.012338956348121044}"
0.0,0.0,83.55843353271484,"[{'x': 10553.331777815845, 'y': 34153.0831124395, 'z': 0.0}, {'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10702.03889551349, 'y': 34294.44576129445, 'z': 31.733134600319765}","{'x': -0.7116630465065137, 'y': 0.7024199774167251, 'z': 0.011911488696044196}"
0.0,0.0,83.60485076904297,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10688.158000098414, 'y': 34307.908965409355, 'z': 31.73033394533227}","{'x': -0.7114744655674119, 'y': 0.702619006114429, 'z': 0.011428783502164832}"
0.0,0.0,83.63346099853516,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10674.28693109063, 'y': 34321.38378750431, 'z': 31.72736295211857}","{'x': -0.7113037904783135, 'y': 0.7028001054095788, 'z': 0.01090547969915706}"
0.0,0.0,83.64750671386719,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10660.42619031513, 'y': 34334.8684390422, 'z': 31.72431175066857}","{'x': -0.7111490291187512, 'y': 0.7029649946473684, 'z': 0.010357349269118514}"
0.0,0.0,83.65020751953125,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10646.576100032924, 'y': 34348.36137960123, 'z': 31.72126121992119}","{'x': -0.7110084572981799, 'y': 0.7031151571531774, 'z': 0.009800481208849032}"
0.0,0.0,83.64482116699219,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10632.736324645777, 'y': 34361.861781635984, 'z': 31.718280109409328}","{'x': -0.7108805781628269, 'y': 0.7032518962978654, 'z': 0.009250618592356792}"
0.0,0.0,83.6345443725586,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10618.921348784528, 'y': 34375.3542271584, 'z': 31.714892104175}","{'x': -0.7107639320599721, 'y': 0.7033774922068111, 'z': 0.008645018190101324}"
0.0,0.0,83.5466079711914,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10605.129603794801, 'y': 34388.83924524839, 'z': 31.711322185933646}","{'x': -0.7106573597664363, 'y': 0.7034925937808467, 'z': 0.008017948945598426}"
0.0,0.0,83.45858764648438,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10591.359370744276, 'y': 34402.31756688685, 'z': 31.707719744550523}","{'x': -0.7105598582911006, 'y': 0.7035978888316443, 'z': 0.007395851336004493}"
0.0,0.0,83.3704833984375,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10577.60965334548, 'y': 34415.78926971562, 'z': 31.70417430703366}","{'x': -0.7104705632253576, 'y': 0.703694081272618, 'z': 0.006798438947942865}"
0.0,0.0,83.28226470947266,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10563.879543090681, 'y': 34429.25439714151, 'z': 31.700729421309894}","{'x': -0.7103887204933788, 'y': 0.7037818782190264, 'z': 0.006239686392666221}"
0.0,0.0,83.19396209716797,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10550.168485062979, 'y': 34442.71269563322, 'z': 31.697394865775834}","{'x': -0.7103136674175581, 'y': 0.7038619713707603, 'z': 0.005728798991469704}"
0.0,0.0,83.1055679321289,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10536.47575549142, 'y': 34456.16412531428, 'z': 31.69415696027044}","{'x': -0.7102448131147456, 'y': 0.7039350262942073, 'z': 0.005271071975602029}"
0.0,0.0,83.01708984375,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10522.80092896306, 'y': 34469.608398995195, 'z': 31.69098717825171}","{'x': -0.7101816280571203, 'y': 0.7040016696703993, 'z': 0.004868703259417276}"
0.0,0.0,82.92854309082031,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10509.143521954205, 'y': 34483.0453298722, 'z': 31.68784896189232}","{'x': -0.7101236325952478, 'y': 0.7040624848949238, 'z': 0.004521481318364204}"
0.0,0.0,82.83992004394531,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10495.503464259771, 'y': 34496.47436505353, 'z': 31.68470314345837}","{'x': -0.7100703918238351, 'y': 0.7041180069443952, 'z': 0.0042274048539508325}"
0.0,0.0,82.75125885009766,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10481.880584722447, 'y': 34509.89508893773, 'z': 31.681511850728683}","{'x': -0.710021508264824, 'y': 0.7041687241335564, 'z': 0.003983183835085404}"
0.0,-1.0,82.66254425048828,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10468.274759773823, 'y': 34523.307074793185, 'z': 31.678241393789193}","{'x': -0.7099766188346526, 'y': 0.7042150786124511, 'z': 0.003784674751278618}"
0.0,-1.0,82.57379913330078,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10454.68589977339, 'y': 34536.70989591727, 'z': 31.674864195941403}","{'x': -0.7099353919158227, 'y': 0.7042574688928674, 'z': 0.0036272322696729634}"
0.0,-1.0,82.48501586914062,"[{'x': 9375.294432406452, 'y': 35331.12045784889, 'z': 0.0}, {'x': 8197.257086997059, 'y': 36509.157803258284, 'z': 0.0}, {'x': 7019.219741587665, 'y': 37687.19514866768, 'z': 0.0}, {'x': 5841.182396178272, 'y': 37687.19514866768, 'z': 0.0}, {'x': 4663.145050768879, 'y': 37687.19514866768, 'z': 0.0}, {'x': 2307.070359950092, 'y': 37687.19514866768, 'z': 0.0}]","{'x': 10441.114192674198, 'y': 34550.10306356677, 'z': 31.67135997295661}","{'x': -0.709896784100928, 'y': 0.704296999852396, 'z': 0.0035059837527228483}"
